issu,act,ctxt,key,summ,area,date
Constitutional development,,Council Question,71513,"Dr Hon KWOK Ka-ki raised a question on ""Government's Deployment Against Occupy Central"".  [<a href=""http://www.legco.gov.hk/yr13-14/english/counmtg/hansard/cm0618-translate-e.pdf#nameddest=orq03"" target=""_blank"">Hansard</a> ""page 87""]",Constitutional Affairs,18.6.14
Constitutional development,,Council Question,71514,"Hon Frederick FUNG raised a question on ""HKSAR Conducting Its Administrative Affairs on Its Own"".  [<a href=""http://www.legco.gov.hk/yr13-14/english/counmtg/hansard/cm0618-translate-e.pdf#nameddest=orq06"" target=""_blank"">Hansard</a> ""page 121""]",Constitutional Affairs,18.6.14
Constitutional development,,Council Question,71515,"Dr Hon Helena WONG raised a question on ""White Paper on ""The Practice of the 'One Country, Two Systems' Policy in
the Hong Kong Special Administrative Region"""".  [<a href=""http://www.legco.gov.hk/yr13-14/english/counmtg/hansard/cm0625-translate-e.pdf#nameddest=orq03"" target=""_blank"">Hansard</a> ""page 31""]",Constitutional Affairs,25.6.14
Constitutional development,,Council Question,71516,"Dr Hon LAM Tai-fai raised a question on ""Conduct of ""Popvote"" on 22 June 2014"".  [<a href=""http://www.legco.gov.hk/yr13-14/english/counmtg/hansard/cm0625-translate-e.pdf#nameddest=wrq21"" target=""_blank"">Hansard</a> ""page 166""]",Constitutional Affairs,25.6.14
Constitutional development,,House Committee,71517,"The House Committee held a special meeting to discuss with the Chief Secretary for Administration and senior Government officials the Report by the CE of HKSAR to NPCSC on whether there is a need to amend the methods for selecting the CE of HKSAR in 2017 and for forming the Leislative Council of HKSAR in 2016 (the CE Report) and the Report on the Public Consultation on the Methods for Selecting the CE in 2017 and for Forming the Legislative Council in 2016 (the Report on Public Consultation).
[<a href=""http://www.legco.gov.hk/yr13-14/english/hc/papers/hc0715cb2-2066-1-e.pdf"" target=""_blank"">Opening remarks by the Chief Secretary for Administration</a>]
[<a href=""http://www.legco.gov.hk/yr13-14/english/hc/papers/hc0715cb2-2043-e.pdf"" target=""_blank"">Background brief prepared by the Secretariat</a>]",Constitutional Affairs,15.7.14
Constitutional development,,Constitutional Affairs Panel,71518,"The Panel discussed the CE Report and the Report on Public Consultation.
[<a href=""http://www.legco.gov.hk/yr13-14/chinese/panels/ca/papers/ca0721-rpt201407-ec.pdf"" target=""_blank"">Report by CE of HKSAR to NPCSC on whether there is a need to amend the methods for selecting CE of HKSAR in 2017 and for forming the Legislative Council of HKSAR in 2016</a>]
[<a href=""http://www.legco.gov.hk/yr13-14/english/panels/ca/papers/ca0721-rpt201407a-e.pdf"" target=""_blank"">Report on Public Consultation on the Methods for Selecting the CE in 2017 and for Forming the Legislative Council in 2016</a>]
[<a href=""http://www.legco.gov.hk/yr13-14/english/panels/ca/papers/ca0721cb2-2054-1-e.pdf"" target=""_blank"">Press releases</a>]",Constitutional Affairs,21.7.14
Constitutional development,,Council Question,71519,"Dr Hon Fernando CHEUNG raised a question on ""Interpretation of ""all the members of the Legislative Council"" in Annexes I and II to Basic Law"".  [<a href=""http://www.legco.gov.hk/yr14-15/english/counmtg/hansard/cm20141015-translate-e.pdf#nameddest=orq01"" target=""_blank"">Hansard</a> ""page 128""]",Constitutional Affairs,15.10.14
Constitutional development,,Council Question,71520,"Hon Charles Peter MOK raised a question on ""Decision of Standing Committee of the National People's Congress on Issues Relating to Selection of Chief Executive by Universal Suffrage"".  [<a href=""http://www.legco.gov.hk/yr14-15/english/counmtg/hansard/cm20141015-translate-e.pdf#nameddest=orq02"" target=""_blank"">Hansard</a> ""page 135""]",Constitutional Affairs,15.10.14
Constitutional development,,Council Question,71521,"Hon Emily LAU raised a question ""Compliance with International Covenant on Civil and Political Rights in Selection of Chief Executive by Universal Suffrage"".  [<a href=""http://www.legco.gov.hk/yr14-15/english/counmtg/hansard/cm20141112-translate-e.pdf#nameddest=orq02"" target=""_blank"">Hansard</a> ""page 19""]",Constitutional Affairs,12.11.14
Constitutional development,,Council Question,71522,"Hon KWOK Ka-ki raised a question ""Submission of Reports on Constitutional Development to Central People's Government"".  [<a href=""http://www.legco.gov.hk/yr14-15/english/counmtg/hansard/cm20141112-translate-e.pdf#nameddest=orq05"" target=""_blank"">Hansard</a> ""page 55""]",Constitutional Affairs,12.11.14
Constitutional development,,Council Motion,71523,"Hon WONG Yuk-man moved a motion on ""Devising the Constitution by All People, Making a New Covenant, and Realizing Genuine ''Hong Kong People Ruling Hong Kong''"" for debate in the Council.  The motion was negatived.  [<a href=""http://www.legco.gov.hk/yr14-15/english/counmtg/hansard/cm20141112-translate-e.pdf#nameddest=mbm03"" target=""_blank"">Hansard</a> ""page 187""]",Constitutional Affairs,12.11.14
Constitutional development,,Council Motion,71524,"Hon Ronny TONG moved a motion on "" Constitutional reform"" for debate in the Council.  The motion was passed. [<a href=""http://www.legco.gov.hk/yr14-15/english/counmtg/hansard/cm20141121-translate-e.pdf#nameddest=mbm02"" target=""_blank"">Hansard</a> ""page 37""] [<a href=""http://www.legco.gov.hk/yr14-15/english/counmtg/hansard/cm20141126-translate-e.pdf#nameddest=mbm01"" target=""_blank"">Hansard</a> ""page 187""] [<a href=""http://www.legco.gov.hk/yr14-15/english/counmtg/motion/cm20141120_20141126m-tkw-prpt-e.pdf"" target=""_blank"">Progress report from the Administration</a>]",Constitutional Affairs,21.11.14
Constitutional development,,Constitutional Affairs Panel,71525,"The Panel discussed issues relating to the submission of the ""Public Sentiments Report"" by the Task Force on Constitutional Development. 
[<a href=""http://www.legco.gov.hk/yr14-15/english/panels/ca/papers/ca20141215cb2-435-7-e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,15.12.14
Constitutional development,,Council Question,71526,"Hon LEE Cheuk-yan raised a question on ""Joint Declaration on the Question of Hong Kong"".  [<a href=""http://www.legco.gov.hk/yr14-15/english/counmtg/hansard/cm20141217-translate-e.pdf#nameddest=orq05"" target=""_blank"">Hansard</a> ""page 47""]",Constitutional Affairs,17.12.14
Constitutional development,,Council Question,71527,"Hon LAM Tai-fai raised a question on ""Constitutional Development of Hong Kong"".  
[<a href=""http://www.legco.gov.hk/yr14-15/english/counmtg/hansard/cm20150107-translate-e.pdf#nameddest=orq06"" target=""_blank"">Hansard</a> ""page 61""]",Constitutional Affairs,7.1.15
Constitutional development,,Constitutional Affairs Panel,71528,"The Panel discussed the Consultation Document on the Method for Selecting the Chief Executive by Universal Suffrage.
[<a href=""http://www.legco.gov.hk/yr14-15/english/panels/ca/papers/ca-cppr20150107-e.pdf"" target=""_blank"">Consultation Document</a>]
[<a href=""http://www.legco.gov.hk/yr14-15/english/panels/ca/papers/ca-statement20150107-e.pdf"" target=""_blank"">Statement by the Chief Secretary for Administration</a>]
[<a href=""http://www.legco.gov.hk/yr14-15/english/panels/ca/papers/ca20150119cb2-658-3-e.pdf"" target=""_blank"">Background brief prepared by the Secretariat</a>]",Constitutional Affairs,19.1.15
Constitutional development,,Constitutional Affairs Panel,71529,"The Panel received views from deputations on the Consultation Document on the Method for Selecting the Chief Executive by Universal Suffrage.
[<a href=""http://www.legco.gov.hk/yr14-15/english/panels/ca/papers/ca-cppr20150107-e.pdf"" target=""_blank"">Consultation Document</a>]
[<a href=""http://www.legco.gov.hk/yr14-15/english/panels/ca/papers/ca-statement20150107-e.pdf"" target=""_blank"">Statement by the Chief Secretary for Administration</a>]
[<a href=""http://www.legco.gov.hk/yr14-15/english/panels/ca/papers/ca20150119cb2-658-3-e.pdf"" target=""_blank"">Background brief prepared by the Secretariat</a>]",Constitutional Affairs,31.1.15
Constitutional development,,Council Question,71530,"Hon LAM Tai-fai raised a question on ""Second Round of Public Consultation on Constitutional Development"".  [<a href=""http://www.legco.gov.hk/yr14-15/english/counmtg/hansard/cm20150204-translate-e.pdf#nameddest=wrq21"" target=""_blank"">Hansard</a> ""page 155""]",Constitutional Affairs,4.2.15
Constitutional development,,Council Meeting,71531,"Chief Secretary for Administration made a statement in Council on the Consultation Report and Proposals on the Method for Selecting the Chief Executive by Universal Suffrage.
[<a href=""http://www.legco.gov.hk/yr14-15/english/counmtg/hansard/cm20150422-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 82""]",Constitutional Affairs,22.4.15
Constitutional development,,House Committee,71532,"The House Committee agreed to form a Subcommittee to study the Administration's proposals on the method for selecting the Chief Executive (""the Subcommittee"") including the draft motion to be put by the Administration to LegCo on the amendment to Annex I to the Basic Law concerning the method for selecting the Chief Executive. 
<br /><br />The Subcommittee held a total of eight meetings with the Administration.  The Subcommittee also received views from a total of 236 organizations and individuals at its meetings on 16 and 23 May 2015 respectively. The Subcommittee reported its deliberations to the House Committee on 5 June 2015.
[<a href=""http://www.legco.gov.hk/yr14-15/english/hc/sub_com/hs52/papers/hs5220150430-crpt201504-e.pdf"" target=""_blank"">Consultation report and proposals</a>]
[<a href=""http://www.legco.gov.hk/yr14-15/english/hc/sub_com/hs52/general/hs52.htm"" target=""_blank"">Meeting schedule</a>]
[<a href=""http://www.legco.gov.hk/yr14-15/english/hc/papers/hc20150605cb2-1667-e.pdf"" target=""_blank"">Report</a>]",Constitutional Affairs,24.4.15
Constitutional development,,Council Motion,71533,"Hon Cyd HO moved a motion on ""Seeking the Invalidation of the Decision of the Standing Committee of the National People's Congress and Reactivating the Constitutional Reform Process"" for debate in the Council.  The motion was negatived.  [<a href=""http://www.legco.gov.hk/yr14-15/english/counmtg/hansard/cm20150204-translate-e.pdf#nameddest=mbm02"" target=""_blank"">Hansard</a> ""page 236""]",Constitutional Affairs,4.2.15
Constitutional development,,Council Question,71534,"Hon KWOK Ka-ki raised a question on ""Constitutional Reform Package for Selecting Chief Executive by Universal Suffrage in 2017"". [<a href=""http://www.legco.gov.hk/yr14-15/english/counmtg/hansard/cm20150603-translate-e.pdf#nameddest=orq06"" target=""_blank"">Hansard</a> ""page 102""]",Constitutional Affairs,3.6.15
Constitutional development,,Council Meeting,71535,"Secretary for Constitutional and Mainland Affairs moved a motion ""The Amendment to the Method for the Selection of the Chief Executive of the Hong Kong Special Administrative Region"".  The motion was negatived.
[<a href=""http://www.legco.gov.hk/yr14-15/english/counmtg/hansard/cm20150617-translate-e.pdf#nameddest=mot01"" target=""_blank"">Hansard</a> ""page140""]",Constitutional Affairs,17.6.15
Constitutional development,,Council Question,71536,"Hon James TO raised a question on ""Government's Work on Constitutional Reform"".  [<a href=""http://www.legco.gov.hk/yr14-15/english/counmtg/hansard/cm20150624-translate-e.pdf#nameddest=orq04"" target=""_blank"">Hansard</a> ""page 61""]",Constitutional Affairs,24.6.15
Constitutional development,,Council Question,71537,"Hon WU Chi-wai raised a question on ""Dissension Within Society Arising from Controversies over Constitutional Reform"".  [<a href=""http://www.legco.gov.hk/yr14-15/english/counmtg/hansard/cm20150624-translate-e.pdf#nameddest=orq05"" target=""_blank"">Hansard</a> ""page 71""]",Constitutional Affairs,24.6.15
Constitutional development,,Council Question,71538,"Hon Paul TSE raised a question on ""Review of Electoral System of Legislative Council Functional Constituencies"".  [<a href=""http://www.legco.gov.hk/yr14-15/english/counmtg/hansard/cm20150624-translate-e.pdf#nameddest=wrq16"" target=""_blank"">Hansard</a> ""page 131""]",Constitutional Affairs,24.6.15
Constitutional development,,Council Motion,71539,"Hon Dennis KWOK moved a motion on ""Implementation and Continuance of ""One Country, Two Systems"" for debate in the Council.  The motion was negatived.  [<a href=""http://www.legco.gov.hk/yr14-15/english/counmtg/hansard/cm20150624-translate-e.pdf#nameddest=mbm05"" target=""_blank"">Hansard</a> ""page 199""]",Constitutional Affairs,24.6.15
Constitutional development,,Council Question,71540,"Hon Albert HO raised a question on ""Co-ordination of Efforts of Policy Bureaux on Implementation of Government Policies"".  [<a href=""http://www.legco.gov.hk/yr15-16/english/counmtg/hansard/cm20160224-translate-e.pdf#nameddest=wrq01"" target=""_blank"">Hansard</a> ""page 9""]",Constitutional Affairs,24.2.16
Constitutional development,,Council Motion,72215,"Hon Emily LAU moved a motion on ""Political reform"" for debate in the Council.  The motion was carried. [<a href=""http://www.legco.gov.hk/yr99-00/english/counmtg/hansard/000112fe.pdf"" target=""_blank"">Hansard</a> ""page 93""]",Constitutional Affairs,12.1.00
Constitutional development,,Council Meeting,72216,"The Chief Executive (CE) made a statement on the executive-legislature relationship at the Question and Answer Session held in the Council. [<a href=""http://www.legco.gov.hk/yr99-00/english/counmtg/hansard/000113fe.pdf"" target=""_blank"">Hansard</a> ""page 7""]",Constitutional Affairs,13.1.00
Constitutional development,,Constitutional Affairs Panel,72217,"The Panel discussed how to follow up on Hon Emily LAU's motion passed by the Council on 12.1.00, and made the following decisions -
<table>
<tr><td valign=""top"">&bull;&nbsp;</td><td valign=""top"">The Panel would conduct a public consultation on the development of the Hong Kong Special Administrative Region's (HKSAR) political system and present a report to the Council;
</td></tr><tr><td valign=""top"">&bull;&nbsp;</td><td valign=""top"">The Research and Library Services Division (RLSD) of the LegCo Secretariat would conduct a research study on systems of government in some foreign countries; and
</td></tr><tr><td valign=""top"">&bull;&nbsp;</td><td valign=""top"">A motion debate on the subject would be held before the end of the current legislative session.</td></tr></table>",Constitutional Affairs,17.1.00
Constitutional development,,Constitutional Affairs Panel,72218,"The Panel met with academics and deputations, and considered written submissions on the development of HKSAR's political system.
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/minutes/ca210200.pdf"" target=""_blank"">Minutes of meeting on 21.2.00</a>] 
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/minutes/ca040300.pdf"" target=""_blank"">Minutes of meeting on 4.3.00</a>] 
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/minutes/ca200300.pdf"" target=""_blank"">Minutes of meeting on 20.3.00</a>] 
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/minutes/ca010400.pdf"" target=""_blank"">Minutes of meeting on 1.4.00</a>] 
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/minutes/ca080400.pdf"" target=""_blank"">Minutes of meeting on 8.4.00</a>] 
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/minutes/ca170400.pdf"" target=""_blank"">Minutes of meeting on 17.4.00</a>] 
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/minutes/ca080500.pdf"" target=""_blank"">Minutes of meeting on 8.5.00</a>] 
<br /><br />The Panel also considered the research reports prepared by RLSD on the system of government in overseas countries.
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/papers/990rp08.pdf"" target=""_blank"">Report on France</a>] 
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/papers/990rp05.pdf"" target=""_blank"">Report on Germany</a>]  
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/papers/990rp07.pdf"" target=""_blank"">Report on Japan</a>]  
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/papers/990rp04.pdf"" target=""_blank"">Report on New Zealand</a>] 
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/papers/990rp03.pdf"" target=""_blank"">Report on Singapore</a>] 
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/papers/990rp06.pdf"" target=""_blank"">Report on United Kingdom</a>] 
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/papers/990rp09.pdf"" target=""_blank"">Report on United States</a>] 
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/papers/990rp10.pdf"" target=""_blank"">Overall comparison table of seven countries</a>] 
<br /><br />The Panel prepared the ""Report on the Development of the Political System of the Hong Kong Special Administrative Region"". [<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/reports/ca-rep_1.pdf"" target=""_blank"">Report</a>]",Constitutional Affairs,2/00 to 6/00
Constitutional development,,Council Meeting,72219,"Dr Hon LEONG Che-hung moved a motion on the ""Development of the Hong Kong Special Administrative Region's Political System"" for debate in the Council.  The motion was carried. [<a href=""http://www.legco.gov.hk/yr99-00/english/counmtg/hansard/000614fe.pdf"" target=""_blank"">Hansard</a> ""page 165""]",Constitutional Affairs,14.6.00
Constitutional development,,Constitutional Affairs Panel,72220,"The Panel discussed the recommendations of the ""Report on the development of the political development of the Hong Kong Special Administrative Region"" with the Administration and academics. [<a href=""http://www.legco.gov.hk/yr00-01/english/panels/ca/papers/b1763e05.pdf"" target=""_blank"">Paper</a>] [<a href=""http://www.legco.gov.hk/yr00-01/english/panels/ca/papers/b1767e01.pdf"" target=""_blank"">Background brief prepared by the Secretariat</a>]",Constitutional Affairs,12.6.01
Constitutional development,,Council Question,72221,"Hon Martin LEE raised a question on ""Improvement on method of forming the Legislative Council"".  [<a href=""http://www.legco.gov.hk/yr00-01/english/counmtg/hansard/010613fe.pdf"" target=""_blank"">Hansard</a> ""page 30""]",Constitutional Affairs,13.6.01
Constitutional development,,Constitutional Affairs Panel,72222,The Panel received views on the development of HKSAR's political system from academics and representatives from non-government organizations.,Constitutional Affairs,9.7.01
Constitutional development,,Council Motion,72223,"Hon Emily LAU moved a motion on ""The Second Chief Executive Election"". The motion was negatived. [<a href=""http://www.legco.gov.hk/yr01-02/english/counmtg/hansard/cm0314ti-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 5""]",Constitutional Affairs,14.3.02
Constitutional development,,Council Question,72224,"Hon Emily LAU raised a question on ""Arrangements for the Legislative Council Functional Constituencies Elections"". [<a href=""http://www.legco.gov.hk/yr02-03/english/counmtg/hansard/cm1113ti-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 51""]",Constitutional Affairs,13.11.02
Constitutional development,,Constitutional Affairs Panel,72225,"The Panel received views on the review of the method for selecting CE under the Basic Law from deputations. [<a href=""http://www.legco.gov.hk/yr03-04/english/panels/ca/papers/ca0115cb2-988-1e.pdf"" target=""_blank"">Summary of deputations' views</a>]",Constitutional Affairs,16.6.03
Constitutional development,,Council Question,72226,"Dr Hon YEUNG Sum raised a question on ""Timetable for review on political system"". [<a href=""http://www.legco.gov.hk/yr03-04/english/counmtg/hansard/cm1008ti-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 16""]",Constitutional Affairs,8.10.03
Constitutional development,,Council Motion,72227,"Hon Emily LAU moved a motion ""Calling on the Chief Executive Mr TUNG Chee-hwa to step down"" for debate in the Council.  The motion was negatived. [<a href=""http://www.legco.gov.hk/yr03-04/english/counmtg/hansard/cm1008ti-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 105""]",Constitutional Affairs,8.10.03
Constitutional development,,Constitutional Affairs Panel,72228,"The Panel discussed the way forward for review on constitutional development after 2007. [<a href=""http://www.legco.gov.hk/yr03-04/english/panels/ca/papers/ca1020cb2-119e02.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,20.10.03
Constitutional development,,Council Motion,72229,"Hon James TO moved a motion on ""Election of the Chief Executive and all Members of the Legislative Council by universal suffrage"" for debate in the Council. The motion was negatived. [<a href=""http://www.legco.gov.hk/yr03-04/english/counmtg/hansard/cm1112ti-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 132""]",Constitutional Affairs,12.11.03
Constitutional development,,Policy Address,72230,"CE announced in his Policy Address 2004 the setting up of the Task Force on Constitutional Development (the Task Force) headed by the Chief Secretary for Administration (CS), with the Secretary for Justice (SJ) and SCA as members.  Its tasks were to examine in-depth the relevant principles and legislative process in the Basic Law relating to constitutional development, to consult the relevant departments of the Central Authorities, and to listen to the views of the public on the relevant issues. [<a href=""http://www.policyaddress.gov.hk/pa04/eng/p75.htm"" target=""_blank"">Policy Address</a> ""paragraphs 75 to 78""] [<a href=""http://www.info.gov.hk/gia/general/200401/07/0107255.htm"" target=""_blank"">Transcripts of CE's press conference</a>]",Constitutional Affairs,7.1.04
Constitutional development,,Constitutional Affairs Panel,72231,"The Task Force briefed the Panel on, inter alia, issues of principle and legislative process relating to constitutional development at the two meetings of the Panel.  
[<a href=""http://www.legco.gov.hk/yr03-04/english/panels/ca/papers/ca0115cb2-981-7e.pdf"" target=""_blank"">Policy Agenda</a>] 
[<a href=""http://www.legco.gov.hk/yr03-04/english/panels/ca/papers/ca0115cb2-1003-1e.pdf"" target=""_blank"">Paper on ""Task Force on Constitutional Development""</a>] 
[<a href=""http://www.legco.gov.hk/yr03-04/english/panels/ca/papers/ca0128cb2-1093-1e.pdf"" target=""_blank"">Administration's response to Hon Emily LAU's request for clarification of the origin of the viewpoint that Article 159 of the Basic Law should apply to any amendments to the methods prescribed in Annexes I and II of the Basic Law</a>] 
[<a href=""http://www.legco.gov.hk/yr03-04/english/panels/ca/papers/ca0128cb2-1107-1e.pdf"" target=""_blank"">Paper on the progress made in meeting the public by the Task Force</a>]",Constitutional Affairs,15.1.04
Constitutional development,,Not Applicable,72232,The Task Force started its first meeting with different organizations and individuals in the community to discuss the relevant issues.,Constitutional Affairs,16.1.04
Constitutional development,,Press Release,72233,The Task Force visited Beijing and met with the Hong Kong and Macao Affairs Office and the Legislative Affairs Commission of the Standing Committee of the National People's Congress (NPCSC) to exchange views on the issues of principle and legislative process relating to constitutional development in the Basic Law.,Constitutional Affairs,8.2.04 to 10.2.04
Constitutional development,,Council Meeting,72234,"CS made a statement in the Council to inform Members of the first visit of the Task Force to Beijing. [<a href=""http://www.legco.gov.hk/yr03-04/english/counmtg/hansard/cm0211ti-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 80""]",Constitutional Affairs,11.2.04
Constitutional development,,Constitutional Affairs Panel,72235,"The Panel was briefed on the work progress of the Task Force since 28.1.04. [<a href=""http://www.legco.gov.hk/yr03-04/english/panels/ca/papers/ca0216cb2-1299-1_7e-scan.pdf"" target=""_blank"">Six sets of transcript of the media session by CS during the visit of the Task Force to Beijing from 8.2.04 to 10.2.04 and press release issued by Xinhua News Agency on 10.2.04</a>] [<a href=""http://www.legco.gov.hk/yr03-04/english/panels/ca/papers/ca0216cb2-1347-1e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,16.2.04
Constitutional development,,Council Motion,72236,"Hon Andrew CHENG moved a motion on ""Immediately consulting the public on election by universal suffrage"" for debate in Council.  The motion was negatived. [<a href=""http://www.legco.gov.hk/yr03-04/english/counmtg/hansard/cm0225ti-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 142""]",Constitutional Affairs,25.2.04
Constitutional development,,House Committee,72237,"CS briefed HC on the work progress of the Task Force. [<a href=""http://www.legco.gov.hk/yr03-04/english/hc/papers/shc0227cb2-1459-3e.pdf"" target=""_blank"">Paper</a>] [<a href=""http://www.legco.gov.hk/yr03-04/english/hc/papers/shc0227cb2-1445e.pdf"" target=""_blank"">Background brief prepared by the Secretariat</a>]",Constitutional Affairs,27.2.04
Constitutional development,,Constitutional Affairs Panel,72238,"The Panel was briefed on the progress of work of the Task Force since 16.2.04. [<a href=""http://www.legco.gov.hk/yr03-04/english/panels/ca/papers/ca0315cb2-1686-3e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,15.3.04
Constitutional development,,Council Motion,72239,"Hon James To moved a motion on ""Respecting and complying with the principles prescribed in the Basic Law"" for debate in the Council.  The motion was negatived. [<a href=""http://www.legco.gov.hk/yr03-04/english/counmtg/hansard/cm0317ti-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 138""]",Constitutional Affairs,17.3.04
Constitutional development,,Press Release,72240,"CE announced at a press conference that -
<table>
<tr><td valign=""top"">&bull;&nbsp;</td><td valign=""top"">NPCSC would give an interpretation of Article 7 of Annex I and Article III of Annex II to the Basic Law at its meeting on 2.4.04 to 6.4.04; and
</td></tr><tr><td valign=""top"">&bull;&nbsp;</td><td valign=""top"">the Task Force would meet with representatives of NPCSC on 30.3.04</td></tr></table>
[<a href=""http://www.info.gov.hk/gia/general/200403/26/0326311.htm"" target=""_blank"">CE's transcripts on constitutional development</a>] 
[<a href=""http://www.info.gov.hk/gia/general/200403/26/0326318.htm"" target=""_blank"">CS's statement</a>] 
[<a href=""http://www.info.gov.hk/gia/general/200403/26/0326310.htm"" target=""_blank"">Transcript of question and answer session</a>]",Constitutional Affairs,26.3.04
Constitutional development,,Press Release,72241,"The Task Force met representatives of NPCSC in Shenzhen.
<br /><br />The First Report of the Task Force was published.
[<a href=""http://www.info.gov.hk/gia/general/200403/30/0330222.htm"" target=""_blank"">CS's statement</a>] 
[<a href=""http://www.info.gov.hk/gia/general/200403/30/0330254.htm"" target=""_blank"">Transcript of question and answer session</a>]",Constitutional Affairs,30.3.04
Constitutional development,,Constitutional Affairs Panel,72242,"The Panel was briefed on the First Report of the Task Force.
[<a href=""http://www.legco.gov.hk/yr03-04/english/panels/ca/papers/ca0331cb2-report-e.pdf"" target=""_blank"">First Report of the Task Force</a>] 
[<a href=""http://www.legco.gov.hk/yr03-04/chinese/panels/ca/papers/ca0331cb2-annex-ce-scan.pdf"" target=""_blank"">Annexes 1, 2 and 3 to the Report</a>] 
[<a href=""http://www.legco.gov.hk/yr03-04/english/panels/ca/papers/ca0331cb2-1902-1e.pdf"" target=""_blank"">Paper</a>] 
[<a href=""http://www.legco.gov.hk/yr03-04/english/panels/ca/papers/ca0331cb2-1912-1e-scan.pdf"" target=""_blank"">Submission from the Article 45 Concern Group</a>]",Constitutional Affairs,31.3.04
Constitutional development,,Press Release,72243,"The interpretation of NPCSC of Article 7 of Annex I and Article III of Annex II to the Basic Law was promulgated.  CE was required to make a report to NPCSC as regards whether there was a need to amend the methods for electing CE in 2007 and for forming LegCo in 2008 (the ""electoral methods""). 
[<a href=""http://www.info.gov.hk/gia/general/200404/06/0406219.htm"" target=""_blank"">CE's transcript</a>] 
[<a href=""http://www.info.gov.hk/gia/general/200404/06/0406212.htm"" target=""_blank"">CS's statement</a>] 
[<a href=""http://www.info.gov.hk/gia/general/200404/06/0406232.htm"" target=""_blank"">CS's transcript</a>]",Constitutional Affairs,6.4.04
Constitutional development,,Press Release,72244,"CE submitted a report to NPCSC in accordance with the NPCSC Interpretation.  CE considered that ""electoral methods"" should be amended and requested NPCSC to make a determination in this respect.
<br /><br />The Second Report of the Task Force was published. The Report was attached as an annex to the CE's report to NPCSC.
<br /><br />SCA presented the two reports to the Deputy Secretary-General of NPCSC at the Great Hall of the People.
[<a href=""http://www.info.gov.hk/gia/general/200404/15/0415169.htm"" target=""_blank"">Press release</a>] 
[<a href=""http://www.info.gov.hk/gia/general/200404/15/0415216.htm"" target=""_blank"">CE's transcript</a>] 
[<a href=""http://www.info.gov.hk/gia/general/200404/15/0415200.htm"" target=""_blank"">CS's statement</a>] 
[<a href=""http://www.info.gov.hk/gia/general/200404/15/0415231.htm"" target=""_blank"">Transcript of question and answer session</a>]",Constitutional Affairs,15.4.04
Constitutional development,,Constitutional Affairs Panel,72245,"The Task Force briefed the Panel on the CE Report to NPCSC and the Second Report of the Task Force.
[<a href=""http://www.legco.gov.hk/yr03-04/english/panels/ca/papers/ca0416cb2-cereport-e.pdf"" target=""_blank"">Report by CE</a>] 
[<a href=""http://www.legco.gov.hk/yr03-04/english/panels/ca/papers/ca0416cb2-report2-e.pdf"" target=""_blank"">Second Report of the Task Force</a>]
[<a href=""http://www.legco.gov.hk/yr03-04/chinese/panels/ca/papers/ca0416cb2-annex-ce-scan.pdf"" target=""_blank"">Annexes 1, 2 and 3 to the Report of the Task Force</a>] 
[<a href=""http://www.legco.gov.hk/yr03-04/english/panels/ca/papers/ca0416cb2-2029-1e.pdf"" target=""_blank"">Paper</a>] 
<br /><br />Dr Hon YEUNG Sum moved a motion to call upon CE to consult the people of Hong Kong immediately and submit a supplementary report to reflect public opinions, so as to fulfill Hong Kong people's aspiration for the election of CE and LegCo Members by universal suffrage in 2007 and 2008 respectively.  The motion was deferred to the Panel meeting on 19.4.04 for a decision.",Constitutional Affairs,16.4.04
Constitutional development,,Constitutional Affairs Panel,72246,Dr Hon YEUNG Sum's motion was negatived.,Constitutional Affairs,19.4.04
