issu,act,ctxt,key,summ,area,date
System of accountability for principal officials,,Constitutional Affairs Panel,45081,"The Panel discussed the Report on Further Development of PAS.[<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca1023cb2-111-1-e.pdf"" target=""_blank"">Paper</a>][<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca1023-cmabf1915-e.pdf"" target=""_blank"">LegCo Brief</a>][<a href=""http://www.cmab.gov.hk/en/issues/pa_report.htm"" target=""_blank"">Report</a>][<a href=""http://www.legco.gov.hk/yr07-08/chinese/panels/ca/papers/ca1023-statement-ec.pdf"" target=""_blank"">Statement</a>][<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca1023cb2-123-1-e.pdf"" target=""_blank"">Background Brief</a>]",Constitutional Affairs,23.10.07
System of accountability for principal officials,,Establishment Subcommittee,45082,"ESC endorsed the proposed creation of 24 non-civil-service positions with effect from 1.4.08 under the PAS.  [<a href=""http://www.legco.gov.hk/yr07-08/english/fc/esc/papers/e07-11e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,28.11.07
System of accountability for principal officials,,Finance Committee,45083,"FC approved the provision for 24 non-civil-service positions.  [<a href=""http://www.legco.gov.hk/yr07-08/english/fc/fc/papers/f07-37e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,14.12.07
System of accountability for principal officials,,Constitutional Affairs Panel,45084,"The Panel considered the ""Registration and disclosure of the occupation of the spouses of principal officials in selected places"" prepared by the Research and Library Services Division.[<a href=""http://www.legco.gov.hk/yr07-08/english/sec/library/0708in02-e.pdf"" target=""_blank"">Information Note</a>]",Constitutional Affairs,18.2.08
System of accountability for principal officials,,Press Release,45085,"CE announced the appointment of the first batch of eight Under Secretaries at the rank of Deputy Directors of Bureau.[<a href=""http://www.info.gov.hk/gia/general/200805/20/P200805200116.htm"" target=""_blank"">Press Release</a>]",Constitutional Affairs,20.5.08
System of accountability for principal officials,,Press Release,45086,"CE announced the appointment of the first batch of nine Political Assistants.[<a href=""http://www.info.gov.hk/gia/general/200805/22/P200805220190.htm"" target=""_blank"">Press Release</a>]",Constitutional Affairs,22.5.08
System of accountability for principal officials,,Council Question,45087,"Hon Martin LEE raised a question on ""Appointment of Under Secretaries at the Rank of Deputy Director of Bureau and Political Assistants to Directors of Bureaux"". [<a href=""http://www.legco.gov.hk/yr07-08/chinese/counmtg/floor/cm0604-confirm-ec.pdf"" target=""_blank"">Hansard</a> ""page 34""]",Constitutional Affairs,4.6.08
System of accountability for principal officials,,Constitutional Affairs Panel,45088,"The Panel discussed the further development of PAS.  Members expressed concern about the lack of transparency on the nationality, remuneration, and appointment procedures of political appointees.[<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca0616cb2-2250-1-e.pdf"" target=""_blank"">Background Brief</a>][<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca0616cb2-2225-1-e.pdf"" target=""_blank"">Paper 1</a>][<a href=""http://www.legco.gov.hk/yr07-08/english/panels/ca/papers/ca0616cb2-2300-1-e.pdf"" target=""_blank"">Paper 2</a>]",Constitutional Affairs,16.6.08
System of accountability for principal officials,,Council Question,45089,"Hon TAM Heung-man raised a question on ""Appointment of Under Secretaries and Political Assistants to Directors of Bureaux "". [<a href=""http://www.legco.gov.hk/yr08-09/english/counmtg/hansard/cm0520-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 37""]",Constitutional Affairs,18.6.08
System of accountability for principal officials,,Council Motion,45090,"Hon LEE Wing-tat moved a motion on ""Seeking papers, books, records and documents regarding the salary and fringe benefits of Under Secretaries and Political Assistants "" for debate in the Council.  The motion was negatived.  [<a href=""http://www.legco.gov.hk/yr07-08/english/counmtg/hansard/cm0626-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 189""]",Constitutional Affairs,26.6.08
System of accountability for principal officials,,Council Question,45091,"Hon LEE Cheuk-yan raised a question on ""Selection and Appointment of First Batch of Under Secretaries and Political Assistants to Directors of Bureaux"".  [<a href=""http://www.legco.gov.hk/yr07-08/english/counmtg/hansard/cm0709-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 49""]",Constitutional Affairs,9.7.08
System of accountability for principal officials,,Council Question,45092,"Hon Emily LAU raised a question on ""Appointment of Under Secretaries and Political Assistants to Directors of Bureaux"".  [<a href=""http://www.legco.gov.hk/yr07-08/english/counmtg/hansard/cm0709-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 73""]",Constitutional Affairs,9.7.08
System of accountability for principal officials,,House Committee,45093,"The House Committee discussed the implementation of PAS and stand-in arrangements during the temporary absence of principal officials from Hong Kong. [<a href=""http://www.legco.gov.hk/yr08-09/english/hc/papers/hc1212cb3-235-e.pdf"" target=""_blank"">Paper</a>][<a href=""http://www.legco.gov.hk/yr08-09/english/hc/papers/hc1212cb2-477-1-e.pdf"" target=""_blank"">Background Brief</a>]",Constitutional Affairs,12.12.08
System of accountability for principal officials,,Council Question,45094,"Hon Audrey EU raised a question on ""Under Secretaries and Political Assistants"".  [<a href=""http://www.legco.gov.hk/yr08-09/english/counmtg/hansard/cm0520-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 37""]",Constitutional Affairs,20.5.09
System of accountability for principal officials,,Council Motion,45095,"Hon WONG Yuk-man moved a motion on ""Comprehensive Review of the Accountability System"" for debate in the Council.  The motion was negatived. [<a href=""http://www.legco.gov.hk/yr08-09/english/counmtg/hansard/cm0603-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 126""]",Constitutional Affairs,3.6.09
System of accountability for principal officials,,Constitutional Affairs Panel,45096,"The Panel discussed the appointment of Under Secretaries under the Political Appointment System. [<a href=""http://www.legco.gov.hk/yr09-10/english/panels/ca/papers/ca1211cb2-476-3-e.pdf"" target=""_blank"">Paper</a>][<a href=""http://www.legco.gov.hk/yr09-10/english/panels/ca/papers/ca1211cb2-476-4-e.pdf"" target=""_blank"">Background brief prepared by the Secretariat</a>]",Constitutional Affairs,11.12.09
System of accountability for principal officials,,Council Question,45097,"Dr Hon David LI raised a question on ""Reorganizations of Policy Bureaux"".  [<a href=""http://www.legco.gov.hk/yr09-10/english/counmtg/hansard/cm0505-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 76""]",Constitutional Affairs,5.5.10
System of accountability for principal officials,,Council Motion,45098,"Dr Margaret NG moved a motion on ""Post-office Employment Arrangements for Politically Appointed Officials"" for debate in the Council.  The motion was passed.  [<a href=""http://www.legco.gov.hk/yr10-11/english/counmtg/hansard/cm0112-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 247""][<a href=""http://www.legco.gov.hk/yr10-11/english/counmtg/motion/cm0112-m3-prpt-e.pdf"" target=""_blank"">Progress report from the Administration</a>]",Constitutional Affairs,12.1.11
System of accountability for principal officials,,Council Question,45099,"Hon LEUNG Yiu-chung raised a question on ""Duties of Under Secretaries"".  [<a href=""http://www.legco.gov.hk/yr10-11/english/counmtg/hansard/cm0119-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 45""]",Constitutional Affairs,19.1.11
System of accountability for principal officials,,Constitutional Affairs Panel,45100,"The Panel discussed the legislative programme of the Government of the Hong Kong Special Administrative Region and the Political Appointment System. [<a href=""http://www.legco.gov.hk/yr10-11/english/panels/ca/papers/ca0221cb2-1064-5-e.pdf"" target=""_blank"">Paper</a>]
[<a href=""http://www.legco.gov.hk/yr10-11/english/panels/ca/papers/ca0221cb2-1078-1-e.pdf"" target=""_blank"">Background brief prepared by the Secretariat</a>]",Constitutional Affairs,21.2.11
System of accountability for principal officials,,Constitutional Affairs Panel,45101,"The Panel discussed the medical conditions of Principal Officials and arrangements made during the temporary absence of Principal Officials. [<a href=""http://www.legco.gov.hk/yr10-11/english/panels/ca/papers/ca0516cb2-1727-2-e.pdf"" target=""_blank"">Paper</a>]
[<a href=""http://www.legco.gov.hk/yr10-11/english/panels/ca/papers/ca0516cb2-1741-4-e.pdf"" target=""_blank"">Information note prepared by the Secretariat</a>]
[<a href=""http://www.legco.gov.hk/yr10-11/english/sec/library/1011in12-e.pdf"" target=""_blank"">Information note prepared by the Research Division of the Secretariat</a>]",Constitutional Affairs,16.5.11
System of accountability for principal officials,,Council Question,45102,"Hon Cyd HO raised a question on ""Regulation of Conduct of Politically Appointed Officials"".  [<a href=""http://www.legco.gov.hk/yr10-11/english/counmtg/hansard/cm0713-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 71""]",Constitutional Affairs,13.7.11
System of accountability for principal officials,,Council Question,45103,"Hon Albert CHAN raised a question on ""Acceptance of Passage and Discounts by Public Officers"".  [<a href=""http://www.legco.gov.hk/yr11-12/english/counmtg/hansard/cm0229-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 7""]",Constitutional Affairs,29.2.12
System of accountability for principal officials,,Council Question,45104,"Hon CHEUNG Kwok-che raised a question on ""Relevant Codes and Regulations Governing Acceptance of Entertainment by Public Officers"".  [<a href=""http://www.legco.gov.hk/yr11-12/english/counmtg/hansard/cm0229-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 16""]",Constitutional Affairs,29.2.12
System of accountability for principal officials,,Council Question,45105,"Hon LEE Cheuk-yan raised a question on ""Arrangements for Declaration of Interest by Public Officers"".  [<a href=""http://www.legco.gov.hk/yr11-12/english/counmtg/hansard/cm0229-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 20""]",Constitutional Affairs,29.2.12
System of accountability for principal officials,,Council Question,45106,"Hon Alan LEONG raised a question on ""Acting Arrangement for Chief Executive During Leave and Related Matters"".  [<a href=""http://www.legco.gov.hk/yr11-12/english/counmtg/hansard/cm0229-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 26""]",Constitutional Affairs,29.2.12
System of accountability for principal officials,,Council Question,45107,"Hon Paul TSE raised a question on ""Investigation of Offences Under Prevention of Bribery Ordinance Involving Public Officers"".  [<a href=""http://www.legco.gov.hk/yr11-12/english/counmtg/hansard/cm0229-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 31""]",Constitutional Affairs,29.2.12
System of accountability for principal officials,,Council Question,45108,"Hon Andrew CHENG raised a question on ""Declaration of Interests by Public Officers"".  [<a href=""http://www.legco.gov.hk/yr11-12/english/counmtg/hansard/cm0229-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 43""]",Constitutional Affairs,29.2.12
System of accountability for principal officials,,Council Question,45109,"Hon Audrey EU raised a question on ""Transition of Present Government and Government of Next Term"".  [<a href=""http://www.legco.gov.hk/yr11-12/english/counmtg/hansard/cm0502-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 39""]",Constitutional Affairs,2.5.12
System of accountability for principal officials,,Council Question,45110,"Hon Alan LEONG raised a question on ""Appointment of Staff to Chief Executive-elect's Office"". [<a href=""http://www.legco.gov.hk/yr11-12/english/counmtg/hansard/cm0509-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 39""]",Constitutional Affairs,9.5.12
System of accountability for principal officials,,Constitutional Affairs Panel,45111,"The Panel discussed the remuneration package for Politically-Appointed Officials serving in the Fourth-Term HKSAR Government. [<a href=""http://www.legco.gov.hk/yr11-12/english/panels/ca/papers/ca0521cb2-2014-1-e.pdf"" target=""_blank"">Paper</a>][<a href=""http://www.legco.gov.hk/yr11-12/english/sec/library/1112in28-e.pdf"" target=""_blank"">Information note prepared by the Research Division of the Secretariat</a>]",Constitutional Affairs,21.5.12
